North Dakota,9/1/2002,"16,205","37,454",165.21,71.48,"2,677,188"
South Dakota,10/1/2001,"17,408","44,288",201.18,79.08,"3,502,149"
South Dakota,11/1/2001,"17,954","46,299",206.29,80,"3,703,757"
South Dakota,12/1/2001,"18,197","46,947",204.19,79.14,"3,715,598"
South Dakota,1/1/2002,"18,336","47,054",202.16,78.78,"3,706,834"
South Dakota,2/1/2002,"18,850","48,560",205.8,79.89,"3,879,267"
South Dakota,3/1/2002,"18,749","48,215",206.48,80.29,"3,871,246"
South Dakota,4/1/2002,"19,107","49,526",209.51,80.83,"4,003,174"
South Dakota,5/1/2002,"18,648","48,141",206.62,80.03,"3,852,960"
South Dakota,6/1/2002,"18,668","48,590",205.94,79.12,"3,844,406"
South Dakota,7/1/2002,"18,182","47,054",200.22,77.36,"3,640,320"
South Dakota,8/1/2002,"18,808","49,053",205.25,78.7,"3,860,402"
South Dakota,9/1/2002,"18,783","48,223",199.31,77.63,"3,743,705"
Utah,10/1/2001,"34,063","83,038",180.53,74.06,"6,149,439"
Utah,11/1/2001,"34,263","83,933",182.06,74.32,"6,237,977"
Utah,12/1/2001,"35,073","86,711",182.58,73.85,"6,403,452"
Utah,1/1/2002,"36,210","89,731",181.14,73.1,"6,558,936"
Utah,2/1/2002,"36,385","90,838",181.14,72.55,"6,590,676"
Utah,3/1/2002,"36,812","91,990",184.74,73.93,"6,800,758"
Utah,4/1/2002,"36,797","92,404",182.3,72.59,"6,708,041"
Utah,5/1/2002,"36,548","91,853",182.77,72.73,"6,680,019"
Utah,6/1/2002,"36,259","91,384",184.05,73.03,"6,673,350"
Utah,7/1/2002,"34,443","86,354",196.98,78.57,"6,784,426"
Utah,8/1/2002,"37,513","94,798",187.9,74.36,"7,048,718"
Utah,9/1/2002,"37,693","95,749",187.65,73.87,"7,073,136"
Wyoming,10/1/2001,"8,983","21,929",187.47,76.79,"1,684,018"
Wyoming,11/1/2001,"9,143","22,250",184.61,75.86,"1,687,877"
Wyoming,12/1/2001,"9,318","22,724",187.97,77.08,"1,751,550"
Wyoming,1/1/2002,"9,613","23,619",189.63,77.18,"1,822,879"
Wyoming,2/1/2002,"9,567","23,513",191.29,77.83,"1,830,049"
Wyoming,3/1/2002,"9,700","23,936",191.73,77.7,"1,859,781"
Wyoming,4/1/2002,"9,760","24,121",192.31,77.81,"1,876,911"
Wyoming,5/1/2002,"9,760","23,905",186.71,76.23,"1,822,252"
Wyoming,6/1/2002,"9,625","23,883",187.09,75.4,"1,800,756"
Wyoming,7/1/2002,"9,625","23,975",186.32,74.8,"1,793,359"
Wyoming,8/1/2002,"9,723","24,283",186.55,74.69,"1,813,798"
Wyoming,9/1/2002,"9,723","24,221",184.61,74.11,"1,794,923"
Alaska,10/1/2001,"13,495","39,278",316.86,108.87,"4,276,060"
Alaska,11/1/2001,"14,040","40,559",308.76,106.88,"4,335,042"
Alaska,12/1/2001,"14,651","41,832",307.99,107.87,"4,512,419"
Alaska,1/1/2002,"15,666","44,982",312.6,108.87,"4,897,142"
Alaska,2/1/2002,"16,342","47,189",318.23,110.21,"5,200,564"
Alaska,3/1/2002,"16,987","48,857",311.51,108.31,"5,291,682"
Alaska,4/1/2002,"19,198","49,503",276.58,107.26,"5,309,786"
Alaska,5/1/2002,"17,284","49,901",305.39,105.78,"5,278,285"
Alaska,6/1/2002,"16,909","49,077",304.19,104.8,"5,143,471"
Alaska,7/1/2002,"16,429","47,810",309.58,106.38,"5,086,102"
Alaska,8/1/2002,"16,374","47,616",310.48,106.77,"5,083,801"
Alaska,9/1/2002,"16,280","47,382",309.61,106.38,"5,040,433"
Arizona,10/1/2001,"125,729","337,626",228,84.9,"28,665,768"
Arizona,11/1/2001,"130,330","348,482",227.35,85.03,"29,630,642"
Arizona,12/1/2001,"134,555","357,847",225.43,84.76,"30,332,754"
Arizona,1/1/2002,"136,277","359,470",222.64,84.41,"30,341,258"
Arizona,2/1/2002,"138,659","365,281",222.5,84.46,"30,851,589"
Arizona,3/1/2002,"143,713","375,358",222.02,85.01,"31,907,862"
Arizona,4/1/2002,"143,977","376,504",221.05,84.53,"31,826,589"
Arizona,5/1/2002,"147,559","386,302",221.27,84.52,"32,649,736"
Arizona,6/1/2002,"151,327","396,129",221.85,84.75,"33,572,420"
Arizona,7/1/2002,"155,740","409,673",227.92,86.64,"35,495,679"
Arizona,8/1/2002,"158,857","416,343",223.33,85.21,"35,476,933"
Arizona,9/1/2002,"159,176","415,617",220.87,84.59,"35,157,184"
California,10/1/2001,"629,262","1,665,746",219.42,82.89,"138,070,131"
California,11/1/2001,"636,365","1,686,743",221.18,83.44,"140,749,081"
California,12/1/2001,"643,132","1,702,529",223.45,84.41,"143,707,803"
California,1/1/2002,"656,197","1,720,862",218.63,83.37,"143,465,369"
California,2/1/2002,"654,562","1,728,051",220.49,83.52,"144,322,094"
California,3/1/2002,"662,909","1,747,254",221.97,84.22,"147,147,109"
California,4/1/2002,"661,903","1,741,007",220.96,84.01,"146,256,581"
California,5/1/2002,"661,833","1,790,429",215.89,79.81,"142,885,818"
California,6/1/2002,"640,862","1,698,130",221.23,83.49,"141,779,526"
California,7/1/2002,"643,120","1,688,887",215.65,82.12,"138,687,590"
California,8/1/2002,"644,933","1,695,868",217.77,82.82,"140,448,300"
California,9/1/2002,"644,705","1,670,473",215.33,83.1,"138,822,356"
Guam,10/1/2001,"7,154","23,406",469.15,143.39,"3,356,285"
Guam,11/1/2001,"7,259","23,728",484.06,148.09,"3,513,789"
Guam,12/1/2001,"7,396","24,153",495.11,151.61,"3,661,856"
Guam,1/1/2002,"7,461","24,387",494.48,151.28,"3,689,297"
Guam,2/1/2002,"7,547","24,672",493.8,151.05,"3,726,679"
Guam,3/1/2002,"7,551","24,765",495.4,151.05,"3,740,784"
Guam,4/1/2002,"7,568","25,126",505.02,152.11,"3,821,998"
Guam,5/1/2002,"7,632","25,023",498.19,151.95,"3,802,212"
Guam,6/1/2002,"7,529","24,788",495.33,150.45,"3,729,367"
Guam,7/1/2002,"7,422","24,567","1,530.07",462.25,"11,356,202"
Guam,8/1/2002,"7,570","25,058",504.03,152.27,"3,815,497"
Guam,9/1/2002,"7,142","23,815",504.28,151.23,"3,601,562"
Hawaii,10/1/2001,"50,561","105,705",247.19,118.24,"12,498,087"
Hawaii,11/1/2001,"51,342","107,619",249.85,119.2,"12,828,012"
Hawaii,12/1/2001,"51,321","107,834",251.49,119.69,"12,906,650"
Hawaii,1/1/2002,"51,343","107,619",246.25,117.48,"12,643,348"
Hawaii,2/1/2002,"51,464","108,005",249.24,118.76,"12,827,124"
Hawaii,3/1/2002,"51,544","107,689",249.25,119.3,"12,847,413"
Hawaii,4/1/2002,"51,415","107,120",248.72,119.38,"12,787,829"
Hawaii,5/1/2002,"50,902","105,767",247.84,119.28,"12,615,767"
Hawaii,6/1/2002,"49,137","101,968",255.56,123.15,"12,557,326"
Hawaii,7/1/2002,"48,504","99,934",252.81,122.7,"12,262,202"
Hawaii,8/1/2002,"48,896","101,374",255.79,123.38,"12,507,226"
Hawaii,9/1/2002,"48,869","101,131",255.54,123.48,"12,487,785"
Idaho,10/1/2001,"25,300","62,622",184.34,74.47,"4,663,769"
Idaho,11/1/2001,"25,957","64,614",184.57,74.14,"4,790,800"
Idaho,12/1/2001,"27,061","67,556",185.3,74.23,"5,014,428"
Idaho,1/1/2002,"27,848","69,718",185.91,74.26,"5,177,301"
Idaho,2/1/2002,"28,450","69,718",187.41,76.48,"5,331,945"
Idaho,3/1/2002,"29,090","73,153",187.99,74.76,"5,468,574"
Idaho,4/1/2002,"29,128","73,393",186.07,73.85,"5,419,979"
Idaho,5/1/2002,"28,842","72,529",184.24,73.27,"5,313,976"
Idaho,6/1/2002,"28,413","71,478",182.05,72.36,"5,172,458"
Idaho,7/1/2002,"28,393","71,084",182.02,72.7,"5,168,150"
Idaho,8/1/2002,"28,602","71,659",181.98,72.64,"5,205,077"
Idaho,9/1/2002,"28,989","72,455",182.41,72.98,"5,287,857"
Nevada,10/1/2001,"39,867","88,291",183.16,82.7,"7,301,926"
Nevada,11/1/2001,"40,714","90,820",182.14,81.65,"7,415,623"
Nevada,12/1/2001,"42,001","93,413",187.18,84.16,"7,861,590"
Nevada,1/1/2002,"43,797","96,921",177.44,80.18,"7,771,158"
Nevada,2/1/2002,"43,761","96,810",174.56,78.91,"7,638,909"
Nevada,3/1/2002,"44,535","98,360",185.4,83.94,"8,256,591"
Nevada,4/1/2002,"44,324","98,195",177.99,80.34,"7,889,338"
Nevada,5/1/2002,"44,260","98,540",183.26,82.31,"8,111,249"
Nevada,6/1/2002,"44,312","99,443",176.34,78.58,"7,813,813"
Nevada,7/1/2002,"45,050","101,261",185.99,82.74,"8,378,771"
Nevada,8/1/2002,"44,814","100,868",190.66,84.71,"8,544,061"
Nevada,9/1/2002,"45,238","101,503",188.45,83.99,"8,525,169"
Oregon,10/1/2001,"160,431","327,182",153.05,75.05,"24,554,174"
Oregon,11/1/2001,"166,616","339,898",152.78,74.89,"25,455,014"
Oregon,12/1/2001,"171,866","350,555",153.8,75.41,"26,433,744"
Oregon,1/1/2002,"176,435","358,959",151.35,74.39,"26,703,641"
Oregon,2/1/2002,"179,466","364,263",153.3,75.53,"27,511,918"
Oregon,3/1/2002,"182,229","368,584",152.09,75.19,"27,714,919"
Oregon,4/1/2002,"182,672","368,895",149.7,74.13,"27,345,241"
Oregon,5/1/2002,"182,625","368,455",148.74,73.72,"27,163,766"
Oregon,6/1/2002,"181,709","366,479",147.21,72.99,"26,750,072"
Oregon,7/1/2002,"179,910","363,317",147.09,72.84,"26,462,661"
Oregon,8/1/2002,"180,941","365,049",146.97,72.85,"26,592,555"
Oregon,9/1/2002,"182,592","368,025",146.63,72.75,"26,774,367"
Washington,10/1/2001,"149,146","323,317",164.36,75.82,"24,513,292"
Washington,11/1/2001,"151,889","330,155",164.81,75.82,"25,032,498"
Washington,12/1/2001,"157,841","343,279",168.41,77.43,"26,581,521"
Washington,1/1/2002,"162,957","353,435",166.66,76.84,"27,158,856"
Washington,2/1/2002,"162,790","350,927",150.79,69.95,"24,546,307"
Washington,3/1/2002,"166,327","357,738",165.02,76.73,"27,447,597"
Washington,4/1/2002,"166,080","355,013",163.12,76.31,"27,091,221"
Washington,5/1/2002,"166,533","355,676",161.87,75.79,"26,956,457"
Washington,6/1/2002,"166,930","355,972",160.07,75.06,"26,721,004"
Washington,7/1/2002,"167,722","355,684",160.76,75.8,"26,962,486"
Washington,8/1/2002,"169,836","360,752",160.31,75.47,"27,226,502"
Washington,9/1/2002,"171,704","362,526",159.66,75.62,"27,414,032"
US Summary,10/1/2001,"7,820,035","18,176,710",186.8,80.37,"1,460,791,040"
US Summary,11/1/2001,"7,937,197","18,499,920",186.34,79.95,"1,479,042,564"
US Summary,12/1/2001,"8,030,996","18,745,920",186.8,80.03,"1,500,177,891"
US Summary,1/1/2002,"8,126,128","18,918,120",185.64,79.74,"1,508,559,099"
US Summary,2/1/2002,"8,165,398","19,018,508",185.87,79.8,"1,517,699,803"
US Summary,3/1/2002,"8,253,742","19,216,647",186.65,80.17,"1,540,601,470"
US Summary,4/1/2002,"8,242,691","19,166,625",185.54,79.79,"1,529,313,903"
US Summary,5/1/2002,"8,279,311","19,330,632",184.32,78.95,"1,526,062,967"
US Summary,6/1/2002,"8,283,958","19,311,119",184.44,79.12,"1,527,893,107"
US Summary,7/1/2002,"8,282,626","19,291,561",185.73,79.74,"1,538,353,042"
US Summary,8/1/2002,"8,429,072","19,686,984",185.4,79.38,"1,562,754,183"
US Summary,9/1/2002,"8,485,794","19,784,894",184.42,79.1,"1,564,955,180"
Connecticut,10/1/2002,"91,029","173,893",144.37,75.58,"13,142,298"
Connecticut,11/1/2002,"91,746","175,625",145.27,75.89,"13,327,932"
Connecticut,12/1/2002,"91,846","175,737",142.65,74.56,"13,102,273"
Connecticut,1/1/2003,"92,839","177,850",143.68,75,"13,339,314"
Connecticut,2/1/2003,"92,892","177,362",144.56,75.71,"13,428,141"
Connecticut,3/1/2003,"94,139","179,468",144.62,75.86,"13,614,160"
Connecticut,4/1/2003,"94,946","182,209",144.75,75.43,"13,743,169"
Connecticut,5/1/2003,"95,139","182,523",145.87,76.04,"13,878,244"
Connecticut,6/1/2003,"95,119","182,534",143.2,74.62,"13,621,394"
Connecticut,7/1/2003,"95,853","184,345",148.84,77.39,"14,266,569"
Connecticut,8/1/2003,"96,671","186,410",152.68,79.18,"14,759,632"
Connecticut,9/1/2003,"97,540","188,185",150,77.75,"14,631,034"
Maine,10/1/2002,"60,097","119,880",155.74,78.07,"9,359,506"
Maine,11/1/2002,"61,643","122,501",154.79,77.89,"9,541,918"
Maine,12/1/2002,"63,413","126,812",156.45,78.23,"9,921,014"
Maine,1/1/2003,"64,873","130,511",157.79,78.43,"10,236,447"
Maine,2/1/2003,"65,596","131,683",156.17,77.8,"10,244,427"
Maine,3/1/2003,"67,057","134,762",156.24,77.74,"10,476,883"
Maine,4/1/2003,"66,979","141,091",158.09,75.05,"10,588,415"
Maine,5/1/2003,"67,775","144,370",156.97,73.69,"10,638,400"
Maine,6/1/2003,"67,642","134,877",157.17,78.82,"10,631,100"
Maine,7/1/2003,"69,085","137,508",155.58,78.17,"10,748,492"
Maine,8/1/2003,"65,699","129,456",164.43,83.45,"10,803,137"
Maine,9/1/2003,"69,265","137,527",157.08,79.11,"10,880,273"
Massachusetts,10/1/2002,"118,439","254,402",165,76.82,"19,542,012"
Massachusetts,11/1/2002,"122,851","266,505",157.01,72.38,"19,288,535"
Massachusetts,12/1/2002,"123,711","268,889",155.63,71.6,"19,252,816"
Massachusetts,1/1/2003,"133,267","284,495",152.4,71.39,"20,309,755"
Massachusetts,2/1/2003,"134,686","287,917",150.65,70.47,"20,290,903"
Massachusetts,3/1/2003,"138,304","295,756",151.68,70.93,"20,978,313"
Massachusetts,4/1/2003,"138,990","300,935",157.63,72.8,"21,908,489"
Massachusetts,5/1/2003,"139,733","302,760",157.51,72.7,"22,009,417"
Massachusetts,6/1/2003,"140,076","303,762",155.73,71.81,"21,814,247"
Massachusetts,7/1/2003,"141,847","308,109",158.94,73.17,"22,545,053"
Massachusetts,8/1/2003,"143,820","313,183",158.74,72.89,"22,829,459"
Massachusetts,9/1/2003,"146,618","319,682",156.88,71.95,"23,001,541"
New Hampshire,10/1/2002,"21,180","42,591",148.48,73.84,"3,144,706"
New Hampshire,11/1/2002,"21,320","42,932",149.49,74.24,"3,187,070"
New Hampshire,12/1/2002,"21,499","43,381",150.45,74.56,"3,234,479"
New Hampshire,1/1/2003,"21,984","44,199",147.52,73.38,"3,243,169"
New Hampshire,2/1/2003,"22,144","44,907",151.65,74.78,"3,358,160"
New Hampshire,3/1/2003,"22,547","45,877",151.91,74.66,"3,425,075"
New Hampshire,4/1/2003,"22,677","45,980",151.96,74.95,"3,446,051"
New Hampshire,5/1/2003,"22,699","46,051",151.19,74.52,"3,431,948"
New Hampshire,6/1/2003,"22,407","45,163",149.77,74.31,"3,355,948"
New Hampshire,7/1/2003,"22,420","45,452",149.67,73.83,"3,355,638"
New Hampshire,8/1/2003,"22,365","45,302",149.8,73.96,"3,350,356"
New Hampshire,9/1/2003,"22,553","45,565",148.73,73.62,"3,354,306"
New York,10/1/2002,"706,191","1,386,202",190.07,96.83,"134,224,097"
New York,11/1/2002,"711,418","1,387,306",187.42,96.11,"133,335,799"
New York,12/1/2002,"709,353","1,396,357",190.13,96.58,"134,866,951"
New York,1/1/2003,"710,173","1,399,428",187.82,95.31,"133,386,327"
New York,2/1/2003,"717,781","1,416,498",189.39,95.97,"135,938,056"
New York,3/1/2003,"726,773","1,434,926",190.72,96.6,"138,606,655"
New York,4/1/2003,"730,851","1,451,791",190.95,96.13,"139,558,878"
New York,5/1/2003,"729,135","1,453,265",192.58,96.62,"140,415,203"
New York,6/1/2003,"729,184","1,454,490",193.33,96.92,"140,973,382"
New York,7/1/2003,"734,935","1,467,275",195.34,97.84,"143,561,853"
New York,8/1/2003,"738,422","1,480,636",201.65,100.57,"148,901,765"
New York,9/1/2003,"748,826","1,503,658",203.97,101.58,"152,739,974"
Rhode Island,10/1/2002,"33,492","71,999",167.35,77.85,"5,604,836"
Rhode Island,11/1/2002,"33,502","71,908",169.22,78.84,"5,669,254"
Rhode Island,12/1/2002,"33,356","71,412",169.11,78.99,"5,640,819"
Rhode Island,1/1/2003,"33,301","71,404",163.98,76.48,"5,460,727"
Rhode Island,2/1/2003,"34,133","72,820",165.78,77.71,"5,658,617"
Rhode Island,3/1/2003,"34,394","73,047",168.63,79.4,"5,799,711"
Rhode Island,4/1/2003,"34,416","75,801",168.83,76.65,"5,810,323"
Rhode Island,5/1/2003,"34,502","75,883",167.91,76.34,"5,793,065"
Rhode Island,6/1/2003,"34,495","75,921",167.86,76.27,"5,790,434"
Rhode Island,7/1/2003,"34,548","76,123",168.69,76.56,"5,827,839"
Rhode Island,8/1/2003,"34,596","76,094",169.07,76.87,"5,849,061"
Rhode Island,9/1/2003,"34,717","76,405",169.83,77.17,"5,895,933"
Vermont,10/1/2002,"19,866","39,701",152.63,76.38,"3,032,185"
Vermont,11/1/2002,"20,040","40,347",147.74,73.38,"2,960,797"
Vermont,12/1/2002,"20,130","40,634",150.07,74.34,"3,020,859"
Vermont,1/1/2003,"20,555","41,660",150,74.01,"3,083,181"
Vermont,2/1/2003,"20,744","41,919",151.6,75.02,"3,144,746"
Vermont,3/1/2003,"20,803","42,071",153.3,75.81,"3,189,198"
Vermont,4/1/2003,"20,872","42,287",155.89,76.95,"3,253,789"
Vermont,5/1/2003,"20,791","41,947",153.58,76.12,"3,193,054"
Vermont,6/1/2003,"20,566","41,406",151.96,75.47,"3,125,110"
Vermont,7/1/2003,"20,673","41,459",152.96,76.27,"3,162,115"
Vermont,8/1/2003,"20,523","41,161",152.42,76,"3,128,179"
Vermont,9/1/2003,"20,670","41,401",161.4,80.58,"3,336,179"
Delaware,10/1/2002,"18,110","43,749",213.81,88.51,"3,872,084"
Delaware,11/1/2002,"18,173","43,874",202.97,84.07,"3,688,635"
Delaware,12/1/2002,"18,318","44,273",202.91,83.96,"3,716,940"
Delaware,1/1/2003,"18,565","44,769",214.42,88.92,"3,980,672"
Delaware,2/1/2003,"18,783","44,477",208.02,87.85,"3,907,284"
Delaware,3/1/2003,"19,043","45,615",203.35,84.89,"3,872,416"
Delaware,4/1/2003,"19,328","46,400",210.84,87.82,"4,075,073"
Delaware,5/1/2003,"19,582","47,091",208.74,86.8,"4,087,527"
Delaware,6/1/2003,"19,462","46,844",209.53,87.05,"4,077,905"
Delaware,7/1/2003,"20,120","48,564",208,86.17,"4,184,867"
Delaware,8/1/2003,"20,229","48,614",203.98,84.88,"4,126,266"
Delaware,9/1/2003,"19,978","48,055",210.31,87.43,"4,201,652"
District of Columbia,10/1/2002,"37,260","79,130",186.22,87.68,"6,938,372"
District of Columbia,11/1/2002,"38,087","80,573",191.88,90.7,"7,308,301"
District of Columbia,12/1/2002,"36,399","76,977",183.67,86.85,"6,685,490"
District of Columbia,1/1/2003,"38,259","80,241",181.23,86.41,"6,933,520"
District of Columbia,2/1/2003,"38,042","79,820",181.33,86.42,"6,898,192"
District of Columbia,3/1/2003,"39,057","81,216",181.16,87.12,"7,075,385"
District of Columbia,4/1/2003,"39,235","81,706",190.72,91.58,"7,482,901"
District of Columbia,5/1/2003,"40,085","83,333",179.74,86.46,"7,204,742"
District of Columbia,6/1/2003,"38,688","80,267",180.41,86.96,"6,979,780"
District of Columbia,7/1/2003,"40,679","84,641",190.55,91.58,"7,751,258"
District of Columbia,8/1/2003,"41,424","86,156",181.71,87.36,"7,526,967"
District of Columbia,9/1/2003,"42,038","87,267",269.49,129.82,"11,329,002"
Maryland,10/1/2002,"110,820","242,879",180.91,82.54,"20,047,976"
Maryland,11/1/2002,"111,330","244,593",180.25,82.04,"20,067,532"
Maryland,12/1/2002,"111,785","245,642",180.41,82.1,"20,167,228"
Maryland,1/1/2003,"114,360","250,135",177.3,81.06,"20,276,036"
Maryland,2/1/2003,"113,367","248,456",180.49,82.36,"20,462,027"
Maryland,3/1/2003,"114,719","251,271",181.96,83.08,"20,874,531"
Maryland,4/1/2003,"115,122","252,364",183.44,83.68,"21,117,947"
Maryland,5/1/2003,"115,867","254,160",184.38,84.06,"21,363,734"
Maryland,6/1/2003,"116,441","255,425",184.24,83.99,"21,452,574"
Maryland,7/1/2003,"117,858","259,090",185.77,84.5,"21,893,984"
Maryland,8/1/2003,"119,336","262,907",185.95,84.4,"22,190,142"
Maryland,9/1/2003,"118,884","261,674",227.2,103.22,"27,010,535"
New Jersey,10/1/2002,"150,658","324,938",179.6,83.27,"27,058,215"
New Jersey,11/1/2002,"152,566","328,864",178.78,82.94,"27,275,980"
New Jersey,12/1/2002,"152,611","328,182",178.88,83.18,"27,298,893"
New Jersey,1/1/2003,"154,407","331,686",176.1,81.98,"27,190,440"
New Jersey,2/1/2003,"153,648","328,916",176.16,82.29,"27,067,126"
New Jersey,3/1/2003,"156,767","334,767",177.21,82.99,"27,781,414"
New Jersey,4/1/2003,"159,251","340,561",177.13,82.83,"28,207,494"
New Jersey,5/1/2003,"160,847","344,125",177.37,82.91,"28,530,175"
New Jersey,6/1/2003,"161,292","344,841",176.91,82.74,"28,533,523"
New Jersey,7/1/2003,"162,879","350,694",177.91,82.63,"28,977,113"
New Jersey,8/1/2003,"162,822","350,748",192.02,89.14,"31,265,674"
New Jersey,9/1/2003,"166,736","360,244",177.74,82.26,"29,634,969"
Pennsylvania,10/1/2002,"354,061","770,819",171.81,78.92,"60,832,620"
Pennsylvania,11/1/2002,"359,312","789,528",174.4,79.37,"62,664,575"
Pennsylvania,12/1/2002,"362,523","795,337",173.31,79,"62,828,891"
Pennsylvania,1/1/2003,"364,606","796,952",172.71,79.01,"62,969,398"
Pennsylvania,2/1/2003,"365,330","801,321",175.38,79.96,"64,073,306"
Pennsylvania,3/1/2003,"367,881","801,747",173.64,79.67,"63,878,733"
Pennsylvania,4/1/2003,"375,786","827,737",176.41,80.09,"66,293,004"
Pennsylvania,5/1/2003,"377,413","831,307",174.74,79.33,"65,950,833"
Pennsylvania,6/1/2003,"377,987","833,951",175.26,79.44,"66,246,435"
Pennsylvania,7/1/2003,"386,492","858,974",176.88,79.59,"68,363,287"
Pennsylvania,8/1/2003,"393,583","876,037",178.02,79.98,"70,064,680"
Pennsylvania,9/1/2003,"398,189","888,645",179.04,80.23,"71,292,782"
Virginia,10/1/2002,"164,740","370,508",169.81,75.5,"27,974,212"
Virginia,11/1/2002,"167,336","376,405",168.36,74.85,"28,173,043"
Virginia,12/1/2002,"168,470","378,907",168.73,75.02,"28,425,594"
Virginia,1/1/2003,"170,263","382,503",167.52,74.57,"28,521,955"
Virginia,2/1/2003,"170,377","382,372",169.49,75.52,"28,877,101"
Virginia,3/1/2003,"171,828","385,909",170.78,76.04,"29,345,209"
Virginia,4/1/2003,"172,870","388,832",169.54,75.38,"29,308,602"
Virginia,5/1/2003,"173,256","390,499",170.45,75.63,"29,531,682"
Virginia,6/1/2003,"174,387","393,351",169.77,75.27,"29,606,316"
Virginia,7/1/2003,"176,492","398,777",170.44,75.44,"30,081,973"
Virginia,8/1/2003,"180,165","409,095",170.5,75.09,"30,718,743"
Virginia,9/1/2003,"194,102","453,022",235.2,100.77,"45,653,137"
Virgin Islands,10/1/2002,"4,225","12,430",368.64,125.3,"1,557,513"
Virgin Islands,11/1/2002,"4,389","12,823",356.07,121.88,"1,562,808"
Virgin Islands,12/1/2002,"4,359","12,725",353.44,121.07,"1,540,651"
Virgin Islands,1/1/2003,"4,288","12,570",354.9,121.07,"1,521,800"
Virgin Islands,2/1/2003,"4,302","12,674",355.55,120.68,"1,529,560"
Virgin Islands,3/1/2003,"4,311","12,689",353.48,120.09,"1,523,835"
Virgin Islands,4/1/2003,"4,387","13,041",354.87,119.38,"1,556,808"
Virgin Islands,5/1/2003,"4,516","13,182",346.62,118.75,"1,565,355"
Virgin Islands,6/1/2003,"4,454","13,208",346.26,116.77,"1,542,248"
Virgin Islands,7/1/2003,"4,494","13,362",344.27,115.79,"1,547,150"
Virgin Islands,8/1/2003,"4,481","13,241",341.98,115.73,"1,532,390"
Virgin Islands,9/1/2003,"4,524","13,307",334.71,113.79,"1,514,210"
West Virginia,10/1/2002,"102,727","241,332",169.26,72.05,"17,387,452"
West Virginia,11/1/2002,"102,975","242,013",171.22,72.85,"17,630,922"
West Virginia,12/1/2002,"104,339","244,303",171.36,73.19,"17,879,947"
West Virginia,1/1/2003,"104,138","243,906",170.15,72.65,"17,719,215"
West Virginia,2/1/2003,"106,218","249,576",171.21,72.87,"18,185,890"
West Virginia,3/1/2003,"107,329","251,220",170.35,72.78,"18,283,418"
West Virginia,4/1/2003,"106,035","248,596",171.25,73.04,"18,158,462"
West Virginia,5/1/2003,"105,181","246,700",172.21,73.42,"18,112,870"
West Virginia,6/1/2003,"105,963","248,033",171.38,73.22,"18,160,245"
West Virginia,7/1/2003,"105,696","247,911",169.88,72.43,"17,955,730"
West Virginia,8/1/2003,"106,281","248,994",171.02,73,"18,176,280"
West Virginia,9/1/2003,"107,502","250,093",171.29,73.63,"18,414,081"
Alabama,10/1/2002,"180,269","461,207",211.54,82.68,"38,134,067"
Alabama,11/1/2002,"181,577","464,824",211.73,82.71,"38,446,118"
Alabama,12/1/2002,"183,218","468,417",210.94,82.51,"38,648,163"
Alabama,1/1/2003,"183,065","466,917",206.97,81.15,"37,889,241"
Alabama,2/1/2003,"182,735","465,590",209.24,82.12,"38,235,760"
Alabama,3/1/2003,"183,396","466,835",210.05,82.52,"38,523,157"
Alabama,4/1/2003,"183,819","468,559",210.13,82.44,"38,625,935"
Alabama,5/1/2003,"184,957","471,574",210.58,82.59,"38,947,731"
Alabama,6/1/2003,"186,371","475,345",208.96,81.93,"38,944,167"
Alabama,7/1/2003,"188,695","481,437",209.63,82.16,"39,556,921"
Alabama,8/1/2003,"190,366","485,556",209.92,82.3,"39,961,810"
Alabama,9/1/2003,"191,867","488,534",209.58,82.31,"40,210,735"
Florida,10/1/2002,"508,054","1,063,697",161.04,76.92,"81,815,723"
Florida,11/1/2002,"506,749","1,059,453",152.94,73.15,"77,502,662"
Florida,12/1/2002,"504,833","1,050,695",160.11,76.93,"80,826,756"
Florida,1/1/2003,"499,266","1,034,807",157.89,76.18,"78,827,479"
Florida,2/1/2003,"499,549","1,032,787",157.01,75.94,"78,434,574"
Florida,3/1/2003,"504,832","1,041,130",156.87,76.06,"79,190,696"
Florida,4/1/2003,"484,555","991,578",166.02,81.13,"80,445,664"
Florida,5/1/2003,"491,608","1,012,016",168.64,81.92,"82,903,559"
Florida,6/1/2003,"497,584","1,027,530",168.23,81.46,"83,706,785"
Florida,7/1/2003,"502,658","1,039,590",171.47,82.91,"86,189,399"
Florida,8/1/2003,"512,552","1,063,264",172.13,82.97,"88,223,999"
Florida,9/1/2003,"519,787","1,079,231",172.55,83.11,"89,689,601"
Georgia,10/1/2002,"294,510","686,637",204.24,87.6,"60,149,965"
Georgia,11/1/2002,"302,100","705,864",206.66,88.45,"62,430,777"
Georgia,12/1/2002,"307,248","704,239",205.06,89.47,"63,005,179"
Georgia,1/1/2003,"310,920","706,867",203.44,89.48,"63,253,690"
Georgia,2/1/2003,"310,760","703,234",205.94,91,"63,996,909"
Georgia,3/1/2003,"312,533","710,222",205.68,90.51,"64,281,654"
Georgia,4/1/2003,"309,623","763,971",208.75,84.6,"64,632,425"
Georgia,5/1/2003,"316,644","781,340",209.38,84.85,"66,297,938"
Georgia,6/1/2003,"323,037","797,866",209.64,84.88,"67,721,675"
Georgia,7/1/2003,"325,746","805,414",208.37,84.27,"67,874,058"
